,km_driven,selling_price,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,fuel_Diesel,fuel_Petrol,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Third Owner
309,10000,645000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
310,80000,81000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
311,30000,1300000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
312,33000,1250000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
313,90000,535000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
314,80100,555000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
315,120000,725000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
316,10000,300000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
317,40000,229999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
318,160000,800000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
319,47000,409999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
320,25000,1210000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
321,26000,400000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
322,29000,520000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
323,50000,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
324,58000,325000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
325,120000,420000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
326,50000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
327,80000,254999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
328,60000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
329,36000,351000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
330,120000,404000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
331,185000,185000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
332,50000,250000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
333,100000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
334,50000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
335,80000,85000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
336,60000,85000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
337,80000,85000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
338,90000,265000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
339,162000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
340,110000,480000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
341,120000,170000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
342,45000,275000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
343,90000,89000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
344,90000,170000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
345,16500,1090000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
346,67000,1100000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
347,52000,610000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
348,40000,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
349,40000,434999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
350,35000,3000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
351,13000,390000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
352,40000,325000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
353,10000,640000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
354,9000,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
355,70000,400000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
356,60000,215000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
357,40000,570000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
358,93000,680000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
359,80000,325000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
360,50000,150000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
361,68000,690000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
362,25000,1550000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
363,18000,64000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
364,120000,250000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
365,35000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
366,60000,550000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
367,70000,140000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
368,30000,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
369,70000,800000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
370,9000,2625000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
371,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
372,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
373,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
374,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
375,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
376,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
377,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
378,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
379,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
380,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
381,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
382,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
383,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
384,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
385,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
386,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
387,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
388,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
389,106000,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
390,162000,265000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
391,120000,500000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
392,90000,480000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
393,70000,535000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
394,240000,250000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
395,100000,300000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
396,214000,340000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
397,214000,340000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
398,50000,240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
399,1000,1085000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
400,19000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
401,265000,95000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
402,35000,409999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
403,80000,215000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
404,50000,1290000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
405,80000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
406,50000,219000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
407,100000,325000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
408,120000,260000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
409,9000,2625000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
410,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
411,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
412,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
413,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
414,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
415,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
416,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
417,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
418,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
419,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
420,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
421,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
422,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
423,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
424,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
425,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
426,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
427,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
428,40000,700000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
429,45000,950000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
430,80000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
431,135000,409999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
432,120000,840000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
433,67000,450000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
434,50000,900000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
435,134000,570000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
436,110000,254999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
437,40000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
438,120000,530000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
439,110000,520000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
440,170000,229999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
441,80000,81000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
442,47000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
443,93000,409999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
444,70000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
445,50000,320000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
446,70000,292000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
447,80000,390000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
448,44000,550000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
449,25000,385000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
450,25000,800000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
451,10000,675000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
452,50000,1525000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
453,30000,950000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
454,50000,610000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
455,120000,525000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
456,40000,700000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
457,80000,375000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
458,90000,580000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
459,50000,434999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
460,2136,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
461,250000,730000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
462,35000,600000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
463,120000,1050000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
464,70000,735000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
465,18000,1050000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
466,110000,420000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467,60000,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
468,60000,2000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
469,147000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
470,130000,1900000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
471,99500,500000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
472,110000,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
473,35000,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
474,110000,260000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
475,100000,280000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
476,21000,610000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
477,60000,300000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
478,40000,140000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
479,50000,229999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
480,65000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
481,80000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
482,119000,560000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
483,80000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
484,90000,585000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
485,20000,760000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
486,80000,430000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
487,44665,480000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
488,10000,643000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
489,60000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
490,22000,425000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
491,25000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
492,70000,285000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
493,123000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
494,70000,250000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
495,70000,170000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
496,45000,409999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
497,40000,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
498,30000,700000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
499,90000,350000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
500,34000,660000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
501,25000,268000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
502,50000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
503,50000,300000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
504,90000,450000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
505,70000,220000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
506,146000,250000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
507,85000,300000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
508,201850,88000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
509,30000,561000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
510,15000,755000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
511,25000,235000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
512,90000,165000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
513,80000,190000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
514,50000,110000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
515,80000,320000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
516,110000,330000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
517,38000,540000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
518,60000,180000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
519,100000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
520,30000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
521,30000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
522,50000,200000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
523,42000,425000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
524,30000,400000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
525,60000,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
526,14000,1600000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
527,22000,900000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
528,90000,450000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
529,46000,210000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
530,20000,801000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
531,15000,317000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
532,40000,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
533,30000,330000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
534,15000,320000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
535,50000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
536,110000,120000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
537,70000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
538,80000,220000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
539,50000,229999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
540,110000,340000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
541,70000,200000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
542,50000,140000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
543,190000,1000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
544,100000,495000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
545,60000,236000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
546,40000,390000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
547,90000,275000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
548,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
549,32000,775000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
550,30000,1800000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
551,58000,850000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
552,5000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
553,25000,570000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
554,32000,580000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
555,30000,484999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
556,43000,700000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
557,60000,415000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
558,50000,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
559,14200,550000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
560,10000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
561,25000,217000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
562,19100,700000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
563,25000,466000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
564,54000,484999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
565,35000,670000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
566,20000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
567,52000,675000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
568,120000,220000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
569,50000,1650000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
570,120000,630000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
571,90000,250000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
572,120000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
573,101500,300000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
574,75000,525000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
575,97500,204999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
576,97500,204999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
577,100000,1100000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
578,55735,480000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
579,80000,605000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
580,50000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
581,70000,245000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
582,76000,210000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
583,1500,730000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
584,76000,500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
585,40000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
586,60000,280000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
587,170000,561000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
588,181491,950000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
589,53319,375000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
590,40906,700000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
591,31711,375000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
592,43755,270000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
593,66693,300000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
594,59549,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
595,94385,1350000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
596,73730,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
597,221889,400000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
598,116104,500000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
599,150546,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
600,148120,1500000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
601,20000,555000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
602,30000,580000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
603,142000,337000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
604,20000,175000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
605,120000,180000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
606,80000,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
607,60000,260000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
608,25000,350000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
609,50000,409999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
610,126000,655000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
611,170000,370000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
612,24000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
613,100000,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
614,10000,550000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
615,70000,300000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
616,40000,220000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
617,110000,196000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
618,80000,135000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
619,16500,299000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
620,30000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
621,80000,720000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
